PSSB_SAMPID,PSSB_SITID,PSSB_VISID,tblSampleEvent_SAMPLE_NUMBER,SITE_ID,SampleDate,Time,tblRiffleGroup_SAMPLE_NUMBER,Reach_Length_ft,Number_of_Riffles_Sampled,Streambank_Stability,RiffleNumber,Riffle_Flow_Distance_ft,Riffle_Flow_Time_sec_Rep1,Riffle_Flow_Time_sec_Rep2,Riffle_Flow_Time_sec_Rep3
3710,117,2214,08BEA3747_07,08BEA3747,8/7/2007 0:00:00,12/30/1899 11:00:00,08BEA3747_07,96,,3,1,,,,
3710,117,2214,08BEA3747_07,08BEA3747,8/7/2007 0:00:00,12/30/1899 11:00:00,08BEA3747_07,96,,3,2,8,5.22,6.93,5.63
3710,117,2214,08BEA3747_07,08BEA3747,8/7/2007 0:00:00,12/30/1899 11:00:00,08BEA3747_07,96,,3,3,5,2.65,2.47,3.19
777,117,718,08BEA3747_08,08BEA3747,8/11/2008 0:00:00,12/30/1899 9:45:00,08BEA3747_08,240,,3,1,6,3.56,2.94,2.94
777,117,718,08BEA3747_08,08BEA3747,8/11/2008 0:00:00,12/30/1899 9:45:00,08BEA3747_08,240,,3,2,7,2.75,3.15,3.07
777,117,718,08BEA3747_08,08BEA3747,8/11/2008 0:00:00,12/30/1899 9:45:00,08BEA3747_08,240,,3,3,,4,4.3,4.78
4083,117,2534,08BEA3747_09,08BEA3747,8/19/2009 0:00:00,12/30/1899 10:45:00,08BEA3747_09,65,,4,1,10,4.3,4.1,4
4799,117,2983,08BEA3747_10,08BEA3747,8/25/2010 0:00:00,12/30/1899 9:55:00,08BEA3747_10,141,,4,1,10,6.5,5.85,5.52
4799,117,2983,08BEA3747_10,08BEA3747,8/25/2010 0:00:00,12/30/1899 9:55:00,08BEA3747_10,141,,4,2,5,4.69,5.31,6.03
4799,117,2983,08BEA3747_10,08BEA3747,8/25/2010 0:00:00,12/30/1899 9:55:00,08BEA3747_10,141,,4,3,5,4.33,4.57,3.64
5875,117,3782,08BEA3747_11,08BEA3747,8/3/2011 0:00:00,12/30/1899 10:15:00,08BEA3747_11,85,,3,1,6,2.43,4.57,2.03
5875,117,3782,08BEA3747_11,08BEA3747,8/3/2011 0:00:00,12/30/1899 10:15:00,08BEA3747_11,85,,3,2,6,4.55,5.49,4.5
5875,117,3782,08BEA3747_11,08BEA3747,8/3/2011 0:00:00,12/30/1899 10:15:00,08BEA3747_11,85,,3,3,6,4.2,5.69,5.26
3885,118,2343,08BEA3826_02,08BEA3826,8/8/2002 0:00:00,,08BEA3826_02,,,,1,3,4,4.5,4
3885,118,2343,08BEA3826_02,08BEA3826,8/8/2002 0:00:00,,08BEA3826_02,,,,3,3,4,3.5,4
3212,118,1958,08BEA3826_03,08BEA3826,8/12/2003 0:00:00,,08BEA3826_03,,,,1,2,3.71,2.47,3.33
3212,118,1958,08BEA3826_03,08BEA3826,8/12/2003 0:00:00,,08BEA3826_03,,,,2,2,3.95,2.99,3.3
3212,118,1958,08BEA3826_03,08BEA3826,8/12/2003 0:00:00,,08BEA3826_03,,,,3,3,2.37,3.25,1.87
917,118,817,08BEA3826_05,08BEA3826,8/9/2005 0:00:00,12/30/1899 13:00:00,08BEA3826_05,,,,1,3,3.12,3.37,3.11
917,118,817,08BEA3826_05,08BEA3826,8/9/2005 0:00:00,12/30/1899 13:00:00,08BEA3826_05,,,,2,3,2.19,1.91,1.75
917,118,817,08BEA3826_05,08BEA3826,8/9/2005 0:00:00,12/30/1899 13:00:00,08BEA3826_05,,,,3,3,2.42,2.2,1.75
90,118,90,08BEA3826_06,08BEA3826,8/22/2006 0:00:00,12/30/1899 9:15:00,08BEA3826_06,37,,3,1,,,,
90,118,90,08BEA3826_06,08BEA3826,8/22/2006 0:00:00,12/30/1899 9:15:00,08BEA3826_06,37,,3,2,3,4.46,4.5,5.36
90,118,90,08BEA3826_06,08BEA3826,8/22/2006 0:00:00,12/30/1899 9:15:00,08BEA3826_06,37,,3,3,2,5.05,9.27,4.62
3711,118,2215,08BEA3826_07,08BEA3826,8/2/2007 0:00:00,12/30/1899 9:30:00,08BEA3826_07,34,,3,1,5,5.37,6.5,6.41
771,118,711,08BEA3826_08,08BEA3826,8/13/2008 0:00:00,12/30/1899 10:15:00,08BEA3826_08,60,,2,1,5,4.91,4.12,3.22
771,118,711,08BEA3826_08,08BEA3826,8/13/2008 0:00:00,12/30/1899 10:15:00,08BEA3826_08,60,,2,2,3,3.06,2.94,2.84
771,118,711,08BEA3826_08,08BEA3826,8/13/2008 0:00:00,12/30/1899 10:15:00,08BEA3826_08,60,,2,3,5,3.85,2.84,3.28
4082,118,2533,08BEA3826_09,08BEA3826,8/19/2009 0:00:00,12/30/1899 9:00:00,08BEA3826_09,65,,3,1,5,8.8,7.6,9.4
4082,118,2533,08BEA3826_09,08BEA3826,8/19/2009 0:00:00,12/30/1899 9:00:00,08BEA3826_09,65,,3,2,5,8.1,6.4,10.9
4082,118,2533,08BEA3826_09,08BEA3826,8/19/2009 0:00:00,12/30/1899 9:00:00,08BEA3826_09,65,,3,3,5,7.6,7.6,5.2
4801,118,2985,08BEA3826_10,08BEA3826,8/25/2010 0:00:00,12/30/1899 8:50:00,08BEA3826_10,63,,3,1,4,4.75,5.65,4.35
4801,118,2985,08BEA3826_10,08BEA3826,8/25/2010 0:00:00,12/30/1899 8:50:00,08BEA3826_10,63,,3,2,4,4.61,5.12,3.61
4801,118,2985,08BEA3826_10,08BEA3826,8/25/2010 0:00:00,12/30/1899 8:50:00,08BEA3826_10,63,,3,3,3,3.66,5.6,4.26
5876,118,3783,08BEA3826_11,08BEA3826,8/3/2011 0:00:00,12/30/1899 9:30:00,08BEA3826_11,68,,4,1,5,6.05,6.66,5.03
5876,118,3783,08BEA3826_11,08BEA3826,8/3/2011 0:00:00,12/30/1899 9:30:00,08BEA3826_11,68,,4,2,5,5.27,4.77,5.12
5876,118,3783,08BEA3826_11,08BEA3826,8/3/2011 0:00:00,12/30/1899 9:30:00,08BEA3826_11,68,,4,3,5,2.63,2.29,2.94
3886,119,2344,08BEA3914_02,08BEA3914,8/8/2002 0:00:00,,08BEA3914_02,,,,1,2,3,2.5,3
3886,119,2344,08BEA3914_02,08BEA3914,8/8/2002 0:00:00,,08BEA3914_02,,,,3,2,2,1,2
3889,120,2346,08CED2433_02,08CED2433,8/20/2002 0:00:00,,08CED2433_02,,,,1,3,2,2,3
3889,120,2346,08CED2433_02,08CED2433,8/20/2002 0:00:00,,08CED2433_02,,,,2,3,1,2,2
3889,120,2346,08CED2433_02,08CED2433,8/20/2002 0:00:00,,08CED2433_02,,,,3,3,1,2,2
3221,120,1967,08CED2433_03,08CED2433,8/11/2003 0:00:00,12/30/1899 9:05:00,08CED2433_03,,,,1,3,3.07,3.26,2.97
3221,120,1967,08CED2433_03,08CED2433,8/11/2003 0:00:00,12/30/1899 9:05:00,08CED2433_03,,,,2,3,1.92,2.03,1.67
3221,120,1967,08CED2433_03,08CED2433,8/11/2003 0:00:00,12/30/1899 9:05:00,08CED2433_03,,,,3,3,2.31,2.03,1.74
911,120,810,08CED2433_05,08CED2433,8/8/2005 0:00:00,12/30/1899 15:00:00,08CED2433_05,,,,1,4,2.12,2.63,2.53
911,120,810,08CED2433_05,08CED2433,8/8/2005 0:00:00,12/30/1899 15:00:00,08CED2433_05,,,,3,3,1.99,2.67,2.59
91,120,91,08CED2433_06,08CED2433,8/29/2006 0:00:00,12/30/1899 9:00:00,08CED2433_06,137,,3,1,10,5.68,5.63,5.42
91,120,91,08CED2433_06,08CED2433,8/29/2006 0:00:00,12/30/1899 9:00:00,08CED2433_06,137,,3,3,10,6.13,6.19,7.69
3712,120,2216,08CED2433_07,08CED2433,9/14/2007 0:00:00,12/30/1899 8:52:00,08CED2433_07,112,,3,1,6,3.02,3.25,2.85
3712,120,2216,08CED2433_07,08CED2433,9/14/2007 0:00:00,12/30/1899 8:52:00,08CED2433_07,112,,3,2,6,4.72,3.56,4.02
3712,120,2216,08CED2433_07,08CED2433,9/14/2007 0:00:00,12/30/1899 8:52:00,08CED2433_07,112,,3,3,7,3.73,3.73,4.62
772,120,712,08CED2433_08,08CED2433,8/18/2008 0:00:00,12/30/1899 9:00:00,08CED2433_08,60,,3,1,9,8.5,7.5,7
772,120,712,08CED2433_08,08CED2433,8/18/2008 0:00:00,12/30/1899 9:00:00,08CED2433_08,60,,3,2,8,8.2,7.5,7
772,120,712,08CED2433_08,08CED2433,8/18/2008 0:00:00,12/30/1899 9:00:00,08CED2433_08,60,,3,3,8,5,4.75,5
4070,120,2521,08CED2433_09,08CED2433,8/17/2009 0:00:00,12/30/1899 9:00:00,08CED2433_09,64,,2,1,10,5.5,6,5.5
4070,120,2521,08CED2433_09,08CED2433,8/17/2009 0:00:00,12/30/1899 9:00:00,08CED2433_09,64,,2,2,8,6.1,7.2,8.1
4070,120,2521,08CED2433_09,08CED2433,8/17/2009 0:00:00,12/30/1899 9:00:00,08CED2433_09,64,,2,3,8,7.3,7,5.75
4828,120,3010,08CED2433_10,08CED2433,8/18/2010 0:00:00,12/30/1899 9:00:00,08CED2433_10,92,,3,1,5,6.87,5.12,5.51
4828,120,3010,08CED2433_10,08CED2433,8/18/2010 0:00:00,12/30/1899 9:00:00,08CED2433_10,92,,3,2,3,1.36,1.45,1.32
4828,120,3010,08CED2433_10,08CED2433,8/18/2010 0:00:00,12/30/1899 9:00:00,08CED2433_10,92,,3,3,6,3.83,3.55,3.91
5736,120,3669,08CED2433_11,08CED2433,8/18/2011 0:00:00,12/30/1899 9:00:00,08CED2433_11,125,,3,1,3,2.76,2.19,2.15
5736,120,3669,08CED2433_11,08CED2433,8/18/2011 0:00:00,12/30/1899 9:00:00,08CED2433_11,125,,3,2,8,4.23,3.63,4.15
5736,120,3669,08CED2433_11,08CED2433,8/18/2011 0:00:00,12/30/1899 9:00:00,08CED2433_11,125,,3,3,7,4.41,4.15,4.28
3888,121,2345,08CED2518_02,08CED2518,8/20/2002 0:00:00,,08CED2518_02,,,,1,3,1,2,2
3888,121,2345,08CED2518_02,08CED2518,8/20/2002 0:00:00,,08CED2518_02,,,,3,3,1,1,2
3222,121,1968,08CED2518_03,08CED2518,8/11/2003 0:00:00,,08CED2518_03,,,,1,3,3.07,2.62,3.13
3222,121,1968,08CED2518_03,08CED2518,8/11/2003 0:00:00,,08CED2518_03,,,,2,3,3.89,3.6,3.89
3222,121,1968,08CED2518_03,08CED2518,8/11/2003 0:00:00,,08CED2518_03,,,,3,3,1.97,2,2.32
912,121,811,08CED2518_05,08CED2518,8/8/2005 0:00:00,12/30/1899 13:00:00,08CED2518_05,,,,1,4,3.5,4.5,4.5
912,121,811,08CED2518_05,08CED2518,8/8/2005 0:00:00,12/30/1899 13:00:00,08CED2518_05,,,,2,4,2.93,3.06,3.08
912,121,811,08CED2518_05,08CED2518,8/8/2005 0:00:00,12/30/1899 13:00:00,08CED2518_05,,,,3,4,1.77,1.6,1.66
92,121,92,08CED2518_06,08CED2518,8/28/2006 0:00:00,12/30/1899 8:40:00,08CED2518_06,100,,3,1,10,7.63,8.82,8
92,121,92,08CED2518_06,08CED2518,8/28/2006 0:00:00,12/30/1899 8:40:00,08CED2518_06,100,,3,3,10,4.44,4.27,4.02
3713,121,2217,08CED2518_07,08CED2518,8/14/2007 0:00:00,12/30/1899 11:00:00,08CED2518_07,86,,2,1,10,6.44,5.63,6.47
3713,121,2217,08CED2518_07,08CED2518,8/14/2007 0:00:00,12/30/1899 11:00:00,08CED2518_07,86,,2,2,7,4.94,4.53,4.69
3713,121,2217,08CED2518_07,08CED2518,8/14/2007 0:00:00,12/30/1899 11:00:00,08CED2518_07,86,,2,3,6,3.63,3.56,4.06
648,121,584,08CED2518_08,08CED2518,8/18/2008 0:00:00,12/30/1899 11:15:00,08CED2518_08,70,,2,1,12,5.5,6,7
648,121,584,08CED2518_08,08CED2518,8/18/2008 0:00:00,12/30/1899 11:15:00,08CED2518_08,70,,2,2,11,5,5.5,4.5
648,121,584,08CED2518_08,08CED2518,8/18/2008 0:00:00,12/30/1899 11:15:00,08CED2518_08,70,,2,3,11,7.5,7.5,7.2
4062,121,2510,08CED2518_09,08CED2518,8/11/2009 0:00:00,12/30/1899 9:00:00,08CED2518_09,178,,2,1,12,4.9,4.8,6.7
4062,121,2510,08CED2518_09,08CED2518,8/11/2009 0:00:00,12/30/1899 9:00:00,08CED2518_09,178,,2,2,15,9.3,8.1,7.1
4062,121,2510,08CED2518_09,08CED2518,8/11/2009 0:00:00,12/30/1899 9:00:00,08CED2518_09,178,,2,3,10,6.1,5.5,4.9
4835,121,3017,08CED2518_10,08CED2518,8/18/2010 0:00:00,12/30/1899 9:20:00,08CED2518_10,113,,3,1,10,7.87,7.86,7.8
4835,121,3017,08CED2518_10,08CED2518,8/18/2010 0:00:00,12/30/1899 9:20:00,08CED2518_10,113,,3,2,10,5.13,5.26,5.47
4835,121,3017,08CED2518_10,08CED2518,8/18/2010 0:00:00,12/30/1899 9:20:00,08CED2518_10,113,,3,3,10,6.17,6.63,6.34
5737,121,3670,08CED2518_11,08CED2518,8/18/2011 0:00:00,12/30/1899 10:30:00,08CED2518_11,87,,3,1,8,7.65,7.59,6.72
3890,122,2347,08CED2711_02,08CED2711,8/22/2002 0:00:00,,08CED2711_02,,,,1,1,0.75,1,1
3890,122,2347,08CED2711_02,08CED2711,8/22/2002 0:00:00,,08CED2711_02,,,,2,3,1,2,1.5
3890,122,2347,08CED2711_02,08CED2711,8/22/2002 0:00:00,,08CED2711_02,,,,3,3,1,2,1.5
3223,122,1969,08CED2711_03,08CED2711,8/11/2003 0:00:00,,08CED2711_03,,,,1,6,4.39,4.43,4.48
3223,122,1969,08CED2711_03,08CED2711,8/11/2003 0:00:00,,08CED2711_03,,,,2,6,4.39,4.43,4.48
3223,122,1969,08CED2711_03,08CED2711,8/11/2003 0:00:00,,08CED2711_03,,,,3,6,4.39,4.43,4.48
961,122,857,08CED2711_05,08CED2711,8/18/2005 0:00:00,12/30/1899 1:10:00,08CED2711_05,,,,1,3,1.83,1.6,1.76
961,122,857,08CED2711_05,08CED2711,8/18/2005 0:00:00,12/30/1899 1:10:00,08CED2711_05,,,,2,3,2.99,2.66,3.03
961,122,857,08CED2711_05,08CED2711,8/18/2005 0:00:00,12/30/1899 1:10:00,08CED2711_05,,,,3,3,1.55,1.74,1.67
93,122,93,08CED2711_06,08CED2711,8/28/2006 0:00:00,,08CED2711_06,54,,2,1,5,3.87,4.68,3.68
93,122,93,08CED2711_06,08CED2711,8/28/2006 0:00:00,,08CED2711_06,54,,2,2,4,4.12,4.4,3.91
93,122,93,08CED2711_06,08CED2711,8/28/2006 0:00:00,,08CED2711_06,54,,2,3,5,3.68,3.5,3.62
773,122,713,08CED2711_08,08CED2711,8/18/2008 0:00:00,12/30/1899 14:00:00,08CED2711_08,44,,3,1,12,6,6.5,6.5
773,122,713,08CED2711_08,08CED2711,8/18/2008 0:00:00,12/30/1899 14:00:00,08CED2711_08,44,,3,2,9,5.5,7,5.5
773,122,713,08CED2711_08,08CED2711,8/18/2008 0:00:00,12/30/1899 14:00:00,08CED2711_08,44,,3,3,4,3,3,3
4077,122,2527,08CED2711_09,08CED2711,8/11/2009 0:00:00,12/30/1899 10:15:00,08CED2711_09,147,,3,1,12,5.59,6.11,5.86
4077,122,2527,08CED2711_09,08CED2711,8/11/2009 0:00:00,12/30/1899 10:15:00,08CED2711_09,147,,3,2,6,3.57,3.07,2.68
4077,122,2527,08CED2711_09,08CED2711,8/11/2009 0:00:00,12/30/1899 10:15:00,08CED2711_09,147,,3,3,6,3.57,4.41,3.09
4834,122,3016,08CED2711_10,08CED2711,10/8/2010 0:00:00,12/30/1899 13:30:00,08CED2711_10,98,,,1,5,2.9,2.49,2.34
4834,122,3016,08CED2711_10,08CED2711,10/8/2010 0:00:00,12/30/1899 13:30:00,08CED2711_10,98,,,2,5,2.81,3.03,3.19
4834,122,3016,08CED2711_10,08CED2711,10/8/2010 0:00:00,12/30/1899 13:30:00,08CED2711_10,98,,,3,5,2.58,2.47,2.9
5733,122,3667,08CED2711_11,08CED2711,8/18/2011 0:00:00,12/30/1899 12:00:00,08CED2711_11,69,,4,1,5,3.43,3.81,3.51
5733,122,3667,08CED2711_11,08CED2711,8/18/2011 0:00:00,12/30/1899 12:00:00,08CED2711_11,69,,4,2,3,3.78,3.83,3.33
5733,122,3667,08CED2711_11,08CED2711,8/18/2011 0:00:00,12/30/1899 12:00:00,08CED2711_11,69,,4,3,3,2.23,2.42,2.03
3891,123,2348,08CED2898_02,08CED2898,8/21/2002 0:00:00,,08CED2898_02,,,,1,3,2,1,2
3891,123,2348,08CED2898_02,08CED2898,8/21/2002 0:00:00,,08CED2898_02,,,,2,3,2,3,2
3891,123,2348,08CED2898_02,08CED2898,8/21/2002 0:00:00,,08CED2898_02,,,,3,3,1,1.5,2
3224,123,1970,08CED2898_03,08CED2898,8/11/2003 0:00:00,,08CED2898_03,,,,1,3,3.29,3.44,2.81
3224,123,1970,08CED2898_03,08CED2898,8/11/2003 0:00:00,,08CED2898_03,,,,2,3,2.19,2.19,2.34
3224,123,1970,08CED2898_03,08CED2898,8/11/2003 0:00:00,,08CED2898_03,,,,3,3,2.08,1.91,2.29
909,123,808,08CED2898_05,08CED2898,8/8/2005 0:00:00,12/30/1899 12:40:00,08CED2898_05,,,,1,3,3.73,3.47,4.21
909,123,808,08CED2898_05,08CED2898,8/8/2005 0:00:00,12/30/1899 12:40:00,08CED2898_05,,,,2,3,1.44,1.83,1.53
909,123,808,08CED2898_05,08CED2898,8/8/2005 0:00:00,12/30/1899 12:40:00,08CED2898_05,,,,3,2,2.81,2.45,2.69
94,123,94,08CED2898_06,08CED2898,8/28/2006 0:00:00,12/30/1899 12:30:00,08CED2898_06,30,,3,1,10,5.94,5.61,5.47
3719,123,2218,08CED2898_07,08CED2898,8/14/2007 0:00:00,12/30/1899 15:00:00,08CED2898_07,174,,3,1,4,2.25,2.84,2.41
3719,123,2218,08CED2898_07,08CED2898,8/14/2007 0:00:00,12/30/1899 15:00:00,08CED2898_07,174,,3,2,2.5,1.25,1.47,1.44
3719,123,2218,08CED2898_07,08CED2898,8/14/2007 0:00:00,12/30/1899 15:00:00,08CED2898_07,174,,3,3,7,4.41,4.31,4.56
686,123,623,08CED2898_08,08CED2898,9/10/2008 0:00:00,12/30/1899 8:42:00,08CED2898_08,69,,2,1,4,2.9,2.53,2.69
686,123,623,08CED2898_08,08CED2898,9/10/2008 0:00:00,12/30/1899 8:42:00,08CED2898_08,69,,2,2,5,4.573,5.59,5.31
686,123,623,08CED2898_08,08CED2898,9/10/2008 0:00:00,12/30/1899 8:42:00,08CED2898_08,69,,2,3,5,3.19,3.35,2.81
4075,123,2525,08CED2898_09,08CED2898,8/11/2009 0:00:00,12/30/1899 12:30:00,08CED2898_09,120,,4,1,8,4.58,5.49,4.77
4075,123,2525,08CED2898_09,08CED2898,8/11/2009 0:00:00,12/30/1899 12:30:00,08CED2898_09,120,,4,2,8,3.78,4.03,3.95
4075,123,2525,08CED2898_09,08CED2898,8/11/2009 0:00:00,12/30/1899 12:30:00,08CED2898_09,120,,4,3,8,5.49,5.32,5.14
5415,123,3015,08CED2898_10,08CED2898,8/18/2010 0:00:00,12/30/1899 10:30:00,08CED2898_10,,,3,1,5,2.33,2.37,2.36
5415,123,3015,08CED2898_10,08CED2898,8/18/2010 0:00:00,12/30/1899 10:30:00,08CED2898_10,,,3,2,5,3.39,4.14,4.15
5415,123,3015,08CED2898_10,08CED2898,8/18/2010 0:00:00,12/30/1899 10:30:00,08CED2898_10,,,3,3,6,2.88,2.74,2.81
5735,123,3668,08CED2898_11,08CED2898,8/18/2011 0:00:00,12/30/1899 13:30:00,08CED2898_11,73,,3,1,5,4.26,4.28,3.84
5735,123,3668,08CED2898_11,08CED2898,8/18/2011 0:00:00,12/30/1899 13:30:00,08CED2898_11,73,,3,2,5,3.78,4.04,3.63
3892,124,2349,08CED4115_02,08CED4115,9/4/2002 0:00:00,,08CED4115_02,,,,1,3,2,2.5,2
3892,124,2349,08CED4115_02,08CED4115,9/4/2002 0:00:00,,08CED4115_02,,,,3,3,2,2,2
3893,125,2350,08CED4192_02,08CED4192,8/21/2002 0:00:00,,08CED4192_02,,,,1,3,3,3,2.5
3893,125,2350,08CED4192_02,08CED4192,8/21/2002 0:00:00,,08CED4192_02,,,,2,3,2,2,2
3893,125,2350,08CED4192_02,08CED4192,8/21/2002 0:00:00,,08CED4192_02,,,,3,3,3,2,2.5
3225,125,1971,08CED4192_03,08CED4192,8/14/2003 0:00:00,12/30/1899 11:30:00,08CED4192_03,,,,1,3,2.3,2,2
3225,125,1971,08CED4192_03,08CED4192,8/14/2003 0:00:00,12/30/1899 11:30:00,08CED4192_03,,,,2,3,2.8,2.3,2
3225,125,1971,08CED4192_03,08CED4192,8/14/2003 0:00:00,12/30/1899 11:30:00,08CED4192_03,,,,3,3,2.7,2.3,2.1
910,125,809,08CED4192_05,08CED4192,8/8/2005 0:00:00,12/30/1899 2:18:00,08CED4192_05,,,,1,5,1.79,2.39,2.1
910,125,809,08CED4192_05,08CED4192,8/8/2005 0:00:00,12/30/1899 2:18:00,08CED4192_05,,,,2,4,2.6,3.17,2.84
910,125,809,08CED4192_05,08CED4192,8/8/2005 0:00:00,12/30/1899 2:18:00,08CED4192_05,,,,3,4,2.6,2.74,2.87
95,125,95,08CED4192_06,08CED4192,8/23/2006 0:00:00,12/30/1899 10:30:00,08CED4192_06,52,,4,1,12,3.3,3.67,3.32
3720,125,2219,08CED4192_07,08CED4192,8/29/2007 0:00:00,12/30/1899 10:30:00,08CED4192_07,100,,3,1,6,3.67,3.6,4.04
808,125,750,08CED4192_08,08CED4192,8/27/2008 0:00:00,12/30/1899 13:19:00,08CED4192_08,78,,3,1,7,3.5,3.15,2.89
808,125,750,08CED4192_08,08CED4192,8/27/2008 0:00:00,12/30/1899 13:19:00,08CED4192_08,78,,3,2,11,5.44,5.19,5.56
808,125,750,08CED4192_08,08CED4192,8/27/2008 0:00:00,12/30/1899 13:19:00,08CED4192_08,78,,3,3,1,5.38,5.5,5.35
4076,125,2526,08CED4192_09,08CED4192,8/11/2009 0:00:00,12/30/1899 13:30:00,08CED4192_09,141,,3,1,10,4.47,4.85,4.99
4076,125,2526,08CED4192_09,08CED4192,8/11/2009 0:00:00,12/30/1899 13:30:00,08CED4192_09,141,,3,2,3.5,4.22,4.9,4
4076,125,2526,08CED4192_09,08CED4192,8/11/2009 0:00:00,12/30/1899 13:30:00,08CED4192_09,141,,3,3,8,8.43,8.37,9.51
4831,125,3013,08CED4192_10,08CED4192,8/18/2010 0:00:00,12/30/1899 14:00:00,08CED4192_10,91,,4,1,10,4.63,4.27,4.97
4831,125,3013,08CED4192_10,08CED4192,8/18/2010 0:00:00,12/30/1899 14:00:00,08CED4192_10,91,,4,2,10,3.53,4.17,3.82
4831,125,3013,08CED4192_10,08CED4192,8/18/2010 0:00:00,12/30/1899 14:00:00,08CED4192_10,91,,4,3,10,4.51,5.23,4.83
5900,125,3819,08CED4192_11,08CED4192,8/17/2011 0:00:00,12/30/1899 9:30:00,08CED4192_11,158,,3,1,6,2.88,2.91,2.81
5900,125,3819,08CED4192_11,08CED4192,8/17/2011 0:00:00,12/30/1899 9:30:00,08CED4192_11,158,,3,2,7,3.88,3.97,4.18
5900,125,3819,08CED4192_11,08CED4192,8/17/2011 0:00:00,12/30/1899 9:30:00,08CED4192_11,158,,3,3,10,4.1,4.09,4.28
3894,126,2351,08CED4479_02,08CED4479,8/22/2002 0:00:00,,08CED4479_02,,,,1,3,2,2.5,2
3894,126,2351,08CED4479_02,08CED4479,8/22/2002 0:00:00,,08CED4479_02,,,,2,3,1.5,2,1.5
3894,126,2351,08CED4479_02,08CED4479,8/22/2002 0:00:00,,08CED4479_02,,,,3,3,1.5,2,2.5
3226,126,1972,08CED4479_03,08CED4479,9/24/2003 0:00:00,,08CED4479_03,,,,1,3,2.26,2.76,2.65
3226,126,1972,08CED4479_03,08CED4479,9/24/2003 0:00:00,,08CED4479_03,,,,2,3,1.78,1.99,1.99
3226,126,1972,08CED4479_03,08CED4479,9/24/2003 0:00:00,,08CED4479_03,,,,3,3,2.83,2.57,2.68
908,126,807,08CED4479_05,08CED4479,8/8/2005 0:00:00,12/30/1899 9:45:00,08CED4479_05,,,,1,3,3.09,3,2.46
908,126,807,08CED4479_05,08CED4479,8/8/2005 0:00:00,12/30/1899 9:45:00,08CED4479_05,,,,2,3,1.43,1.47,1.32
908,126,807,08CED4479_05,08CED4479,8/8/2005 0:00:00,12/30/1899 9:45:00,08CED4479_05,,,,3,3,2.93,3.86,3.21
96,126,96,08CED4479_06,08CED4479,8/23/2006 0:00:00,12/30/1899 9:00:00,08CED4479_06,46,,3,1,5,4.09,4.46,5.46
3721,126,2220,08CED4479_07,08CED4479,8/28/2007 0:00:00,12/30/1899 14:00:00,08CED4479_07,51,,4,1,6,5.33,4.09,5.9
3721,126,2220,08CED4479_07,08CED4479,8/28/2007 0:00:00,12/30/1899 14:00:00,08CED4479_07,51,,4,2,6,5.31,3.97,3.1
3721,126,2220,08CED4479_07,08CED4479,8/28/2007 0:00:00,12/30/1899 14:00:00,08CED4479_07,51,,4,3,5,3.38,3.37,3.59
728,126,667,08CED4479_08,08CED4479,8/27/2008 0:00:00,12/30/1899 11:12:00,08CED4479_08,100,,4,1,9,3.97,3.96,3.34
728,126,667,08CED4479_08,08CED4479,8/27/2008 0:00:00,12/30/1899 11:12:00,08CED4479_08,100,,4,2,14,5.66,5.1,4.94
728,126,667,08CED4479_08,08CED4479,8/27/2008 0:00:00,12/30/1899 11:12:00,08CED4479_08,100,,4,3,9,2.91,3.13,3.45
4742,126,2566,08CED4479_09,08CED4479,8/17/2009 0:00:00,12/30/1899 10:30:00,08CED4479_09,170,,2,1,13,10.4,8.1,8.7
3895,127,2352,08CED4975_02,08CED4975,9/5/2002 0:00:00,,08CED4975_02,,,,1,2,2,2.5,2
3895,127,2352,08CED4975_02,08CED4975,9/5/2002 0:00:00,,08CED4975_02,,,,2,2,2,2,2
3895,127,2352,08CED4975_02,08CED4975,9/5/2002 0:00:00,,08CED4975_02,,,,3,3,2,2,2
3228,127,1973,08CED4975_03,08CED4975,8/11/2003 0:00:00,12/30/1899 11:30:00,08CED4975_03,,,,1,2,2.89,2.96,3.16
3228,127,1973,08CED4975_03,08CED4975,8/11/2003 0:00:00,12/30/1899 11:30:00,08CED4975_03,,,,2,3,1.72,1.8,1.69
3228,127,1973,08CED4975_03,08CED4975,8/11/2003 0:00:00,12/30/1899 11:30:00,08CED4975_03,,,,3,2,2.33,2.44,2.49
987,127,897,08CED4975_05,08CED4975,8/25/2005 0:00:00,12/30/1899 11:30:00,08CED4975_05,,,,1,3,4.55,3.57,3.72
987,127,897,08CED4975_05,08CED4975,8/25/2005 0:00:00,12/30/1899 11:30:00,08CED4975_05,,,,2,3.99,3.81,3.49,
97,127,97,08CED4975_06,08CED4975,8/23/2006 0:00:00,,08CED4975_06,51,,3,1,4,3.44,2.6,3.19
97,127,97,08CED4975_06,08CED4975,8/23/2006 0:00:00,,08CED4975_06,51,,3,2,4,3.59,4.31,3.33
97,127,97,08CED4975_06,08CED4975,8/23/2006 0:00:00,,08CED4975_06,51,,3,3,4,3.43,3.24,3.47
3722,127,2221,08CED4975_07,08CED4975,9/20/2007 0:00:00,,08CED4975_07,63,,3,1,4,4.72,4.34,3.62
3722,127,2221,08CED4975_07,08CED4975,9/20/2007 0:00:00,,08CED4975_07,63,,3,2,4,3.88,4.63,4.75
3722,127,2221,08CED4975_07,08CED4975,9/20/2007 0:00:00,,08CED4975_07,63,,3,3,4,3.31,2.94,3.37
